"","p_situ","mu_dur","sigmadur","mu_contour","sigmacontour","logw"
"1",0.490175777769029,120.362945458053,1.98985379587755,20.5225564700274,0.631029694373404,-4.13470409858724
"2",0.690805383999175,-42.1094599771233,-1.37886093777146,-8.20031642468178,-0.203638305452282,-4.45331051376745
"3",0.616828696109128,93.44219640493,-0.112762933739822,37.8899434716458,1.94675535905431,-4.77572700780087
"4",0.393597000399432,61.2831575432451,1.20556071257216,-40.1004704118056,-1.53088239662958,-4.17631655218029
"5",0.965782470795738,106.966178801578,3.68062139356225,2.955422125114,3.5059697253746,-0.236910561700258
"6",0.403899577868657,33.49840382738,-0.057739614524691,30.5194944884573,0.0692221861225983,-5.68604411656878
"7",0.437785929307889,153.410277653135,1.48052321553624,10.3636611097913,1.90796182130847,-4.01541625821198
"8",0.664674341453557,108.154424156464,-0.0710715608205618,-26.1734910199864,0.463690652110016,-4.12793857588674
"9",0.16457471825076,189.005888579249,4.78575517915447,44.695882945104,4.30132496506774,-2.79567265705886
"10",0.454614296188968,97.0644966100662,1.00173625967873,-5.30512866211329,-0.0790100670036146,-5.67402432420605
