"","p_situ","mu_dur","sigmadur","mu_contour","sigmacontour","logw"
"1",0.937944316269729,114.829076670709,3.83459420343777,-0.0517941426500141,3.53804078372971,-0.121890672957229
"2",0.100154764446876,227.887828934421,3.708448713273,45.8198603812928,4.49597350721327,-2.32555485050305
"3",0.494360557195367,46.6764788744936,-0.679178569003182,36.1972549398215,0.394312583192089,-5.50903933188417
"4",0.502426393688456,122.004563780857,3.75822327386792,-0.984016797358306,2.42523646124046,-7.95443977582562
"5",0.491764852898044,96.2724084260591,0.189428629514072,5.44033284588347,-0.171674183252933,-11.7147750939972
"6",0.433955990408571,105.112563044272,0.00580054457429728,23.8089704245707,-0.597464800022377,-17.899872432692
"7",0.510261634186915,94.5694081092693,0.237710394048909,5.60686363444702,-0.0502571310689857,-22.0268591733746
"8",0.530410143089116,97.1410505673083,0.446862835868891,19.9580046939863,0.443427181153747,-25.1972571855606
"9",0.465415977847027,102.87517352711,-0.482211247048568,9.30155924189343,0.195216143404376,-29.3929512523073
"10",0.562507846042944,108.352358830455,-0.434652974788902,2.46908951805428,0.105145463251925,-37.8395774926074
