"","p_situ","mu_dur","sigmadur","mu_contour","sigmacontour","logw"
"1",0.272555329006542,182.173537528801,3.48673687614315,-21.0394388404756,3.72316920856334,-2.43249332983748
"2",0.593360144234487,104.030419439968,0.428637078034135,15.616172342091,0.719782336897145,-4.79920213309926
"3",0.967500078848849,123.484509611636,3.6927871972893,-7.6318468260164,3.54875463874567,-0.146508075700993
"4",0.559145311173391,118.418148276489,0.429369022947393,13.7162983853887,0.599142527986232,-7.18304179467743
"5",0.469418788068017,101.598406746163,-0.10497469227061,12.306375091256,-0.194010630957492,-12.3231090838079
"6",0.528139701556348,95.5858006610706,-0.00533666866477862,4.77209036498828,-0.0496819812888136,-17.1317180095909
"7",0.493920184690702,91.2875796122118,-0.0106834847195667,9.55901495079466,-0.00245193762625452,-21.5970975636379
"8",0.447117260426928,94.456406348549,0.36420092111437,11.3854406422735,0.0483649950158797,-26.6744472187543
"9",0.526665572873968,99.4038381540132,-0.0668012257343931,13.3630779669365,-0.0912536788543819,-32.2441262548771
"10",0.518787581802077,101.580984881514,-0.0413895524044582,17.8086524060638,0.157561710903045,-39.993676017884
