"","p_situ","mu_dur","sigmadur","mu_contour","sigmacontour","logw"
"1",0.960505613419503,109.744295979319,3.66852905536448,-2.58024541240679,3.55173839680562,-0.0963677629774193
"2",0.167911947042452,160.759858781849,4.04047809902679,13.2878881466692,3.9787510422475,-2.48987439319649
"3",0.526499077383147,95.7931558927216,0.106281564839126,1.73208379979612,0.18332480238318,-13.1437098818033
"4",0.501573443162409,90.7701445129537,0.226204128560786,0.419421436986815,-0.0198009310166151,-19.3693852400278
"5",0.49297240042893,102.163802415948,-0.114970410759619,11.9595336640586,-0.0188382039251775,-26.0349194208698
"6",0.494411441059815,101.792838081625,0.0847567789486164,12.7974523019745,-0.117796254175865,-32.8264389110248
"7",0.491135350812599,104.430955911372,-0.088515358134821,6.07535033682137,-0.0297617002255639,-39.6684513335857
"8",0.476986259277536,97.8482135351236,-0.264202801621166,5.52350559177243,0.214825352691992,-46.3718763338293
"9",0.480666291800836,97.3810277725133,-0.0971266088713019,11.3290666999505,0.0505446581029511,-53.4946542383257
"10",0.486284084066634,97.5992436654399,0.152905363770869,11.5794222583862,0.0532017133333255,-60.287517882527
